accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,accommodates_bedrooms,min_nights_reviews,season,distance_to_center_km,host_is_superhost,instant_bookable,host_has_profile_pic_binary,host_identity_verified_binary,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,price
4,1.0,1.0,2.0,1,365,97,4.88,714,5.0,4.865714285714286,4.0,97,2.0,0.5032824757777669,t,t,1,1,0,0,0,0,0,0,0,0,0,0,380.0
1,1.0,1.0,1.0,4,365,1,5.0,2584,58.0,4.857142857142857,1.0,4,1.0,6.989601090723054,t,f,1,1,0,0,0,0,0,0,0,0,0,0,110.0
4,1.0,2.0,2.0,3,32,68,4.91,3553,7.0,4.875714285714286,8.0,204,2.0,0.9270367361877156,t,f,1,1,0,0,0,0,0,0,0,0,0,0,554.0
2,1.5,2.0,3.0,90,1125,0,4.89,4003,0.0,4.892857142857143,4.0,0,,0.9064639256576227,f,f,1,1,0,0,0,0,0,0,0,0,0,0,139.0
8,2.0,2.0,4.0,2,90,40,4.9,699,23.0,4.825714285714286,16.0,80,2.0,0.9240052431816764,,t,1,1,0,0,0,0,0,0,0,0,0,0,506.0
4,1.0,1.0,2.0,1,29,42,4.95,2168,10.0,4.8757142857142854,4.0,42,2.0,5.004983887306322,t,f,1,1,0,0,0,0,0,0,0,0,0,0,175.0
5,1.0,2.0,3.0,2,28,103,4.82,699,23.0,4.782857142857142,10.0,206,2.0,7.480369342232758,f,t,1,1,0,0,0,0,0,0,0,0,0,0,135.0
5,1.5,2.0,2.0,2,100,6,4.83,702,351.0,4.808571428571428,10.0,12,2.0,8.531968502646217,t,f,1,1,0,0,0,0,0,0,0,0,0,0,182.0
8,2.0,3.0,3.0,3,365,29,5.0,699,8.0,4.962857142857142,24.0,87,2.0,4.474319195366984,f,f,1,1,0,0,0,0,0,0,0,0,0,0,388.0
2,1.0,1.0,1.0,90,365,0,4.89,2149,0.0,4.892857142857143,2.0,0,,3.6636506632139887,f,f,1,1,0,0,0,0,0,0,0,0,0,0,135.0
4,2.0,2.0,2.0,90,365,4,5.0,944,284.0,4.964285714285714,8.0,360,3.0,0.749772215972454,f,f,1,1,0,0,0,0,0,0,0,0,0,0,260.0
4,2.0,2.0,2.0,90,365,4,4.75,2387,424.0,4.785714285714286,8.0,360,1.0,2.3348108379103363,f,t,1,1,0,0,0,0,0,0,0,0,0,0,239.0
4,2.0,2.0,2.0,90,365,9,5.0,2387,5.0,4.8585714285714285,8.0,810,2.0,2.510191023432441,f,t,1,1,0,0,0,0,0,0,0,0,0,0,153.0
4,1.0,1.0,2.0,2,1125,112,4.85,1569,19.0,4.859999999999999,4.0,224,2.0,0.3919782787313048,t,f,1,1,0,0,0,0,0,0,0,0,0,0,224.0
4,2.0,2.0,2.0,90,365,7,5.0,2387,80.0,5.0,8.0,630,1.0,2.3262583776461394,f,t,1,1,0,0,0,0,0,0,0,0,0,0,173.0
2,1.0,1.0,1.0,90,365,3,5.0,2387,221.0,4.857142857142857,2.0,270,3.0,2.352246500214855,f,t,1,1,0,0,0,0,0,0,0,0,0,0,109.0
2,1.0,1.0,1.0,90,365,4,5.0,2387,164.0,4.928571428571429,2.0,360,0.0,2.3631795186941296,f,t,1,1,0,0,0,0,0,0,0,0,0,0,105.0
2,1.0,1.0,1.0,1,365,60,4.78,3693,19.0,4.661428571428572,2.0,60,2.0,1.5239757884968352,f,f,1,1,0,0,0,0,0,0,0,0,0,0,154.0
4,1.0,2.0,2.0,2,365,72,4.96,697,10.0,4.909999999999999,8.0,144,2.0,3.60111383960304,t,t,1,1,0,0,0,0,0,0,0,0,0,0,316.0
4,2.5,2.0,2.0,180,365,0,4.89,3496,0.0,4.892857142857143,8.0,0,,1.4691993264608325,f,t,1,1,0,0,0,0,0,0,0,0,0,0,500.0
6,1.0,2.0,3.0,1,30,133,4.92,1041,13.0,4.918571428571428,12.0,133,2.0,4.278921972485199,t,f,1,1,0,0,0,0,0,0,0,0,0,0,245.0
1,1.5,1.0,1.0,2,90,71,4.94,3534,7.0,4.905714285714285,1.0,142,2.0,4.079861929453422,t,t,1,1,0,0,0,0,0,0,0,0,0,0,127.0
2,1.0,1.0,1.0,1,1125,104,4.62,1428,18.0,4.664285714285714,2.0,104,2.0,7.61802361717154,f,f,1,1,0,0,0,0,0,0,0,0,0,0,86.0
4,2.0,2.0,3.0,2,30,1,5.0,3122,596.0,5.0,8.0,2,3.0,4.05631979927665,f,f,1,1,0,0,0,0,0,0,0,0,0,0,475.0
6,1.5,3.0,3.0,1,14,125,4.96,2506,8.0,4.945714285714287,18.0,125,2.0,6.537219417103574,t,t,1,1,0,0,0,0,0,0,0,0,0,0,288.0
4,1.0,1.0,3.0,90,365,24,4.79,1952,35.0,4.828571428571429,4.0,2160,1.0,8.03643592055621,f,t,1,1,0,0,0,0,0,0,0,0,0,0,369.0
4,1.0,2.0,2.0,2,28,43,4.67,791,15.0,4.717142857142858,8.0,86,2.0,0.9799087044576981,f,t,1,1,0,0,0,0,0,0,0,0,0,0,217.0
2,1.0,0.0,1.0,90,730,3,4.67,2872,671.0,4.8585714285714285,0.0,270,2.0,2.942292947502818,t,f,1,1,0,0,0,0,0,0,0,0,0,0,110.0
2,1.5,1.0,1.0,2,15,34,5.0,3661,4.0,4.941428571428571,2.0,68,2.0,5.759805426429774,t,f,1,1,0,0,0,0,0,0,0,0,0,0,123.0
4,2.5,2.0,2.0,1,15,14,4.93,3661,248.0,4.96,8.0,14,3.0,5.8497869557553335,t,f,1,1,0,0,0,0,0,0,0,0,0,0,238.0
2,1.0,1.0,1.0,2,90,97,4.85,3630,22.0,4.832857142857144,2.0,194,2.0,4.019616538489563,t,f,1,1,0,0,0,0,0,0,0,0,0,0,115.0
2,1.0,1.0,1.0,90,365,4,5.0,2387,192.0,5.0,2.0,360,0.0,2.3566166563236783,f,t,1,1,0,0,0,0,0,0,0,0,0,0,206.0
2,1.0,1.0,1.0,90,365,7,4.57,2387,175.0,4.7542857142857144,2.0,630,0.0,2.485225562246242,f,t,1,1,0,0,0,0,0,0,0,0,0,0,162.0
2,1.0,1.0,1.0,90,365,6,4.83,2387,74.0,4.8100000000000005,2.0,540,1.0,2.3300366933754195,f,t,1,1,0,0,0,0,0,0,0,0,0,0,122.0
4,1.0,1.0,2.0,90,360,5,5.0,2208,69.0,4.971428571428571,4.0,450,1.0,4.104932729413385,t,f,1,1,0,0,0,0,0,0,0,0,0,0,139.0
5,1.0,2.0,2.0,2,28,17,4.71,5045,30.0,4.755714285714285,10.0,34,1.0,5.247791900361888,f,f,1,1,0,0,0,0,0,0,0,0,0,0,297.0
4,2.0,2.0,2.0,90,365,3,4.67,1188,235.0,4.905714285714287,8.0,270,3.0,2.356023087946437,f,t,1,1,0,0,0,0,0,0,0,0,0,0,162.0
4,2.0,2.0,2.0,1,90,21,4.81,692,26.0,4.827142857142857,8.0,21,1.0,5.981757268241237,f,f,1,1,0,0,0,0,0,0,0,0,0,0,310.0
3,1.0,1.0,1.0,1,1125,23,4.57,1239,87.0,4.442857142857143,3.0,23,1.0,1.8536153588407,f,f,1,1,0,0,0,0,0,0,0,0,0,0,220.0
2,1.0,1.0,1.0,90,365,4,4.75,2545,304.0,4.714285714285714,2.0,360,2.0,2.8173616054665027,f,t,1,1,0,0,0,0,0,0,0,0,0,0,160.0
6,2.0,3.0,4.0,2,365,69,4.91,1202,8.0,4.864285714285714,18.0,138,2.0,1.013395872108738,t,f,1,1,0,0,0,0,0,0,0,0,0,0,756.0
6,3.5,3.0,4.0,2,365,16,4.88,3309,275.0,4.85,18.0,32,3.0,7.73728317480163,t,f,1,1,0,0,0,0,0,0,0,0,0,0,282.0
4,1.0,2.0,2.0,1,365,11,4.45,2932,14.0,4.688571428571429,8.0,11,2.0,6.677269849605244,f,t,1,1,0,0,0,0,0,0,0,0,0,0,174.0
5,1.0,2.0,3.0,1,180,115,4.72,690,11.0,4.7299999999999995,10.0,115,2.0,1.0371729944627048,f,t,1,1,0,0,0,0,0,0,0,0,0,0,364.0
3,1.0,1.0,1.0,90,365,6,5.0,3209,116.0,4.832857142857143,3.0,540,0.0,4.226093407515087,t,f,1,1,0,0,0,0,0,0,0,0,0,0,150.0
3,1.0,1.0,2.0,1,365,131,4.92,3616,18.0,4.909999999999999,3.0,131,2.0,2.4416644094453908,t,f,1,1,0,0,0,0,0,0,0,0,0,0,177.0
4,1.0,1.0,2.0,1,15,169,4.86,688,4.0,4.88,4.0,169,2.0,4.9168019827068825,t,f,1,1,0,0,0,0,0,0,0,0,0,0,161.0
2,2.0,2.0,2.0,90,365,0,4.89,4046,0.0,4.892857142857143,4.0,0,,2.7515951777066228,f,f,1,1,0,0,0,0,0,0,0,0,0,0,150.0
2,1.0,1.0,2.0,2,365,18,4.94,4087,22.0,4.815714285714286,2.0,36,2.0,2.6979058018883904,t,f,1,0,0,0,0,0,0,0,0,0,0,0,180.0
2,1.0,1.0,1.0,90,300,6,5.0,2208,189.0,4.975714285714285,2.0,540,0.0,4.104932729413385,t,f,1,1,0,0,0,0,0,0,0,0,0,0,139.0
4,1.0,2.0,2.0,90,300,6,4.83,2208,169.0,4.6657142857142855,8.0,540,0.0,0.36790953491205364,t,f,1,1,0,0,0,0,0,0,0,0,0,0,130.0
2,1.0,1.0,1.0,90,365,9,5.0,2387,174.0,4.984285714285714,2.0,810,0.0,2.5777150884605065,f,t,1,1,0,0,0,0,0,0,0,0,0,0,109.0
4,2.0,2.0,2.0,90,365,4,4.5,2387,330.0,4.785714285714286,8.0,360,2.0,2.3524748762137957,f,t,1,1,0,0,0,0,0,0,0,0,0,0,173.0
5,1.5,3.0,3.0,1,18,84,4.99,4773,9.0,4.951428571428572,15.0,84,2.0,4.359303486342763,t,f,1,1,0,0,0,0,0,0,0,0,0,0,465.0
8,2.0,4.0,5.0,2,365,51,4.78,2282,8.0,4.814285714285715,32.0,102,2.0,5.814542453196167,f,f,1,1,0,0,0,0,0,0,0,0,0,0,425.0
4,1.0,0.0,2.0,90,365,133,4.89,1999,10.0,4.824285714285715,0.0,11970,2.0,1.3339701720709092,t,f,1,0,0,0,0,0,0,0,0,0,0,0,262.0
10,2.0,4.0,4.0,2,45,0,4.89,1294,0.0,4.892857142857143,40.0,0,,6.801404016636333,f,t,1,1,0,0,0,0,0,0,0,0,0,0,664.0
5,1.0,2.0,3.0,1,1125,127,4.97,1065,8.0,4.952857142857143,10.0,127,2.0,6.618287897924108,t,f,1,1,0,0,0,0,0,0,0,0,0,0,204.0
6,2.0,2.0,3.0,1,365,26,5.0,4724,9.0,4.942857142857143,12.0,26,2.0,0.9240052431816764,t,f,1,1,0,0,0,0,0,0,0,0,0,0,373.0
5,2.0,2.0,2.0,1,28,118,4.71,749,16.0,4.761428571428572,10.0,118,2.0,0.6949576500549484,f,f,1,1,0,0,0,0,0,0,0,0,0,0,477.0
1,1.0,1.0,1.0,2,365,24,4.58,1453,48.0,4.482857142857143,1.0,48,1.0,7.91109224528133,f,f,1,1,0,0,0,0,0,0,0,0,0,0,52.0
5,1.0,2.0,2.0,2,30,60,4.87,2797,107.0,4.902857142857143,10.0,120,1.0,6.411620508455873,t,f,1,1,0,0,0,0,0,0,0,0,0,0,185.0
2,1.0,1.0,1.0,1,365,6,4.83,2932,296.0,4.902857142857143,2.0,6,3.0,6.677269849605244,f,t,1,1,0,0,0,0,0,0,0,0,0,0,72.0
2,1.0,1.0,2.0,2,365,42,4.9,3586,16.0,4.852857142857142,2.0,84,2.0,2.0055768538030594,t,f,1,1,0,0,0,0,0,0,0,0,0,0,206.0
3,1.0,1.0,2.0,1,85,0,4.89,4819,0.0,4.892857142857143,3.0,0,,3.789365174410621,t,f,1,1,0,0,0,0,0,0,0,0,0,0,225.0
2,1.0,1.0,1.0,90,270,4,5.0,681,72.0,5.0,2.0,360,1.0,3.7040895397212226,f,f,1,1,0,0,0,0,0,0,0,0,0,0,110.0
10,2.0,4.0,5.0,1,30,51,4.92,2571,15.0,4.914285714285714,40.0,51,2.0,6.2429004784279805,t,t,1,1,0,0,0,0,0,0,0,0,0,0,675.0
5,1.0,2.0,3.0,2,90,63,4.97,3657,12.0,4.945714285714286,10.0,126,2.0,0.9551194739993885,t,f,1,1,0,0,0,0,0,0,0,0,0,0,355.0
8,2.0,3.0,5.0,2,365,57,4.81,3423,27.0,4.817142857142857,24.0,114,1.0,6.610366258951316,t,t,1,1,0,0,0,0,0,0,0,0,0,0,253.0
1,1.5,3.0,3.0,90,700,0,4.89,736,0.0,4.892857142857143,3.0,0,,7.400381136546332,f,t,1,1,0,0,0,0,0,0,0,0,0,0,223.0
2,1.0,1.0,1.0,1,5,35,4.83,4884,9.0,4.845714285714286,2.0,35,2.0,7.065946654314578,t,f,1,1,0,0,0,0,0,0,0,0,0,0,80.0
3,1.0,1.0,1.0,1,60,74,4.85,5267,12.0,4.877142857142857,3.0,74,2.0,2.5912748665250467,,f,1,1,0,0,0,0,0,0,0,0,0,0,228.0
6,1.5,3.0,3.0,2,1125,107,4.99,840,16.0,4.9314285714285715,18.0,214,2.0,7.007379468158612,t,t,1,1,0,0,0,0,0,0,0,0,0,0,384.0
6,2.0,2.0,2.0,90,365,3,5.0,678,38.0,5.0,12.0,270,1.0,0.4453477838783299,t,f,1,1,0,0,0,0,0,0,0,0,0,0,356.0
5,1.0,2.0,3.0,2,29,57,4.89,677,7.0,4.908571428571428,10.0,114,2.0,6.0532533567945,t,f,1,1,0,0,0,0,0,0,0,0,0,0,293.0
3,1.0,1.0,2.0,2,89,62,4.69,677,29.0,4.814285714285715,3.0,124,1.0,6.810211429659447,f,f,1,1,0,0,0,0,0,0,0,0,0,0,125.0
2,1.0,1.0,1.0,2,365,3,5.0,1750,16.0,5.0,2.0,6,2.0,1.2544989907200192,f,f,1,1,0,0,0,0,0,0,0,0,0,0,296.0
5,1.0,2.0,3.0,1,730,29,4.9,2933,57.0,4.868571428571428,10.0,29,1.0,1.1826305646416588,t,f,1,1,0,0,0,0,0,0,0,0,0,0,592.0
5,2.5,3.0,3.0,1,120,50,5.0,4050,8.0,4.994285714285715,15.0,50,2.0,4.386469624381267,t,f,1,1,0,0,0,0,0,0,0,0,0,0,541.0
5,1.0,3.0,3.0,3,29,59,4.95,4363,4.0,4.934285714285714,15.0,177,2.0,5.824227905668142,t,f,1,1,0,0,0,0,0,0,0,0,0,0,214.0
2,1.0,1.0,1.0,1,5,34,4.85,4884,24.0,4.841428571428572,2.0,34,1.0,7.0357209748521194,t,f,1,1,0,0,0,0,0,0,0,0,0,0,81.0
6,1.0,1.0,1.0,2,365,0,4.89,2472,0.0,4.892857142857143,6.0,0,,5.170412651806515,t,f,1,1,0,0,0,0,0,0,0,0,0,0,240.0
2,1.0,1.0,1.0,4,30,38,4.97,4084,8.0,4.97,2.0,152,2.0,4.090304020131225,f,f,1,1,0,0,0,0,0,0,0,0,0,0,234.0
4,1.0,1.0,2.0,2,365,47,4.64,2471,24.0,4.688571428571429,4.0,94,1.0,7.806921344610627,f,t,1,1,0,0,0,0,0,0,0,0,0,0,150.0
2,1.5,1.0,1.0,1,365,144,4.85,5629,5.0,4.847142857142857,2.0,144,2.0,6.149764935213772,t,t,1,1,0,0,0,0,0,0,0,0,0,0,99.0
1,1.0,1.0,1.0,90,365,0,4.89,3405,0.0,4.892857142857143,1.0,0,,8.188369663837422,t,f,1,1,0,0,0,0,0,0,0,0,0,0,40.0
2,1.0,1.0,1.0,6,14,30,4.97,2504,7.0,4.952857142857142,2.0,180,2.0,3.1219159086106294,t,f,1,1,0,0,0,0,0,0,0,0,0,0,119.0
4,1.0,1.0,2.0,1,365,61,4.7,2896,22.0,4.761428571428572,4.0,61,2.0,6.7630350045000105,f,f,1,1,0,0,0,0,0,0,0,0,0,0,144.0
10,3.0,5.0,4.0,2,365,29,4.76,4165,9.0,4.798571428571428,50.0,58,2.0,7.43987205290053,f,f,1,1,0,0,0,0,0,0,0,0,0,0,625.0
2,1.0,1.0,1.0,1,365,2,5.0,2500,197.0,5.0,2.0,2,0.0,5.152256382120041,t,f,1,1,0,0,0,0,0,0,0,0,0,0,176.0
2,1.0,1.0,1.0,1,365,6,5.0,2500,198.0,4.951428571428571,2.0,6,0.0,5.02182852156554,t,t,1,1,0,0,0,0,0,0,0,0,0,0,176.0
6,2.0,2.0,3.0,2,365,59,4.63,4110,4.0,4.675714285714286,12.0,118,2.0,0.9439417388415099,f,f,1,1,0,0,0,0,0,0,0,0,0,0,305.0
2,1.0,1.0,1.0,1,14,69,4.94,4105,7.0,4.875714285714286,2.0,69,2.0,1.043299417712024,t,f,1,1,0,0,0,0,0,0,0,0,0,0,244.0
6,2.5,2.0,3.0,2,89,91,4.78,954,15.0,4.784285714285715,12.0,182,2.0,0.850976157589525,t,f,1,1,0,0,0,0,0,0,0,0,0,0,480.0
4,1.0,1.0,2.0,2,60,73,4.89,2986,6.0,4.912857142857143,4.0,146,2.0,6.369016152758763,t,f,1,1,0,0,0,0,0,0,0,0,0,0,147.0
4,1.0,2.0,2.0,6,90,63,4.98,4080,6.0,4.968571428571429,8.0,378,2.0,4.902456808495178,t,f,1,1,0,0,0,0,0,0,0,0,0,0,192.0
5,2.0,2.0,2.0,1,365,12,5.0,693,296.0,4.93,10.0,12,3.0,1.0768460812589074,t,t,1,1,0,0,0,0,0,0,0,0,0,0,428.0
6,2.0,2.0,3.0,2,28,44,4.95,665,23.0,4.93,12.0,88,2.0,0.6175612926492305,t,f,1,1,0,0,0,0,0,0,0,0,0,0,764.0
2,1.0,1.0,1.0,2,29,43,4.81,665,8.0,4.838571428571428,2.0,86,2.0,5.8301787360661255,t,f,1,1,0,0,0,0,0,0,0,0,0,0,137.0
2,1.0,0.0,1.0,90,365,5,5.0,3955,172.0,4.828571428571429,0.0,450,0.0,1.1316258341980032,,f,1,1,0,0,0,0,0,0,0,0,0,0,72.0
4,1.0,2.0,3.0,2,365,9,5.0,3497,16.0,4.905714285714287,8.0,18,2.0,0.9871039365440855,t,f,1,1,0,0,0,0,0,0,0,0,0,0,336.0
3,1.0,1.0,1.0,90,365,6,4.83,2202,283.0,4.785714285714286,3.0,540,3.0,1.6607228976677149,t,t,1,1,0,0,0,0,0,0,0,0,0,0,200.0
8,1.0,3.0,4.0,90,365,123,4.74,773,8.0,4.76,24.0,11070,2.0,4.969121065179536,f,t,1,1,0,0,0,0,0,0,0,0,0,0,208.0
2,1.0,1.0,1.0,90,1125,0,4.89,819,0.0,4.892857142857143,2.0,0,,6.112785658833438,f,t,1,1,0,0,0,0,0,0,0,0,0,0,126.0
6,2.0,2.0,3.0,2,365,80,4.8,663,8.0,4.782857142857142,12.0,160,2.0,1.159807554048091,f,f,1,1,0,0,0,0,0,0,0,0,0,0,374.0
6,2.0,2.0,3.0,1,90,157,4.9,2948,5.0,4.884285714285714,12.0,157,2.0,1.0483909181143922,f,t,1,0,0,0,0,0,0,0,0,0,0,0,415.0
6,1.0,1.0,3.0,90,365,4,4.5,672,29.0,4.392857142857143,6.0,360,1.0,1.0176930046916135,f,t,1,1,0,0,0,0,0,0,0,0,0,0,544.0
8,3.0,3.0,3.0,180,365,0,4.89,3316,0.0,4.892857142857143,24.0,0,,0.9808434557227831,f,t,1,1,0,0,0,0,0,0,0,0,0,0,500.0
4,1.0,1.0,1.0,2,90,26,4.69,2985,8.0,4.768571428571428,4.0,52,2.0,0.9240052431816764,f,f,1,1,0,0,0,0,0,0,0,0,0,0,246.0
8,2.5,3.0,4.0,3,1125,21,5.0,2099,198.0,4.869999999999999,24.0,63,0.0,4.01469912551431,f,f,1,1,0,0,0,0,0,0,0,0,0,0,1061.0
4,1.0,1.0,2.0,2,14,67,4.87,3209,24.0,4.869999999999999,4.0,134,1.0,0.6270538044693083,t,t,1,1,0,0,0,0,0,0,0,0,0,0,291.0
4,3.0,3.0,4.0,90,365,0,4.89,1938,0.0,4.892857142857143,12.0,0,,6.185890951967644,f,t,1,1,0,0,0,0,0,0,0,0,0,0,200.0
4,2.0,2.0,2.0,2,90,72,4.88,4290,23.0,4.855714285714285,8.0,144,2.0,0.9717147298416786,t,f,1,1,0,0,0,0,0,0,0,0,0,0,367.0
4,2.0,2.0,2.0,2,365,46,4.8,657,9.0,4.812857142857142,8.0,92,2.0,8.29526653682775,f,t,1,0,0,0,0,0,0,0,0,0,0,0,188.0
1,1.0,1.0,1.0,90,365,2,5.0,3405,253.0,4.857142857142857,1.0,180,3.0,8.188369663837422,t,f,1,1,0,0,0,0,0,0,0,0,0,0,40.0
2,1.0,1.0,1.0,1,365,58,4.97,4095,38.0,4.925714285714286,2.0,58,1.0,6.40809642443672,t,f,1,1,0,0,0,0,0,0,0,0,0,0,85.0
1,1.0,1.0,1.0,90,365,1,5.0,3405,237.0,5.0,1.0,90,3.0,8.188369663837422,t,f,1,1,0,0,0,0,0,0,0,0,0,0,40.0
3,1.0,1.0,1.0,90,365,1,3.0,3115,413.0,4.142857142857143,3.0,90,1.0,5.781970701203054,f,f,1,1,0,0,0,0,0,0,0,0,0,0,144.0
6,3.0,3.0,3.0,2,10,28,4.57,3015,14.0,4.642857142857143,18.0,56,2.0,8.18284435661015,f,f,1,1,0,0,0,0,0,0,0,0,0,0,334.0
2,1.0,1.0,1.0,90,365,4,5.0,2387,210.0,5.0,2.0,360,3.0,2.2300622066011173,f,t,1,1,0,0,0,0,0,0,0,0,0,0,187.0
4,2.0,2.0,3.0,2,28,11,5.0,3844,32.0,4.948571428571428,8.0,22,1.0,7.404432163294494,f,t,1,1,0,0,0,0,0,0,0,0,0,0,296.0
4,1.0,2.0,4.0,2,28,72,4.94,656,7.0,4.935714285714285,8.0,144,2.0,5.997682055231147,t,f,1,1,0,0,0,0,0,0,0,0,0,0,170.0
5,1.0,2.0,3.0,2,365,48,4.85,655,10.0,4.872857142857143,10.0,96,2.0,7.048499567860385,t,f,0,1,0,0,0,0,0,0,0,0,0,0,180.0
2,1.0,1.0,1.0,3,1125,82,5.0,909,9.0,4.960000000000001,2.0,246,2.0,1.6784384792355016,t,f,1,1,0,0,0,0,0,0,0,0,0,0,270.0
4,1.0,2.0,3.0,1,120,76,4.8,3034,11.0,4.777142857142857,8.0,76,2.0,1.0612895526160442,t,f,1,1,0,0,0,0,0,0,0,0,0,0,259.0
4,1.0,1.0,2.0,2,100,57,4.81,3440,23.0,4.764285714285714,4.0,114,2.0,1.0605361034267557,t,f,1,1,0,0,0,0,0,0,0,0,0,0,190.0
2,1.0,1.0,1.0,1,365,2,2.0,2462,360.0,2.5714285714285716,2.0,2,2.0,3.9947011576309226,f,f,1,1,0,0,0,0,0,0,0,0,0,0,108.0
2,1.0,0.0,1.0,90,730,34,4.94,653,156.0,4.914285714285714,0.0,3060,0.0,1.2190253794990271,f,f,0,1,0,0,0,0,0,0,0,0,0,0,165.0
4,1.0,2.0,3.0,4,25,41,4.63,652,4.0,4.808571428571428,8.0,164,2.0,5.532690623347026,f,f,1,1,0,0,0,0,0,0,0,0,0,0,159.0
1,1.0,1.0,1.0,90,129,0,4.89,652,0.0,4.892857142857143,1.0,0,,6.207061047857444,f,f,1,1,0,0,0,0,0,0,0,0,0,0,62.0
4,2.0,2.0,2.0,90,365,1,5.0,3189,199.0,4.857142857142857,8.0,90,0.0,1.0115295700157532,t,f,1,1,0,0,0,0,0,0,0,0,0,0,179.0
4,2.0,2.0,2.0,90,365,3,5.0,3189,455.0,4.904285714285714,8.0,270,1.0,1.2072275289647685,t,f,1,1,0,0,0,0,0,0,0,0,0,0,219.0
5,1.0,2.0,2.0,1,1125,32,4.81,1239,18.0,4.680000000000001,10.0,32,2.0,1.7339018089117408,f,f,1,1,0,0,0,0,0,0,0,0,0,0,192.0
4,2.0,2.0,2.0,90,365,1,3.0,3189,601.0,3.5714285714285716,8.0,90,3.0,0.3547121678116682,t,f,1,1,0,0,0,0,0,0,0,0,0,0,208.0
4,1.0,1.0,2.0,2,365,48,4.6,2036,8.0,4.632857142857143,4.0,96,2.0,0.27707869264079604,f,f,1,1,0,0,0,0,0,0,0,0,0,0,173.0
4,1.0,1.0,2.0,2,28,63,4.9,651,20.0,4.944285714285714,4.0,126,2.0,6.902184634620012,t,f,1,1,0,0,0,0,0,0,0,0,0,0,157.0
4,1.0,2.0,2.0,90,365,24,4.88,2295,13.0,4.828571428571429,8.0,2160,2.0,2.230521633205758,t,t,1,1,0,0,0,0,0,0,0,0,0,0,230.0
3,1.0,2.0,1.0,90,365,17,4.59,1957,296.0,4.478571428571429,6.0,1530,3.0,2.8323324064077857,f,t,1,1,0,0,0,0,0,0,0,0,0,0,256.0
3,2.0,1.0,2.0,2,1125,107,4.97,677,4.0,4.95,3.0,214,2.0,7.005637666104809,t,t,1,1,0,0,0,0,0,0,0,0,0,0,179.0
6,2.0,2.0,3.0,3,365,85,4.8,3243,7.0,4.845714285714286,12.0,255,2.0,0.919875637696147,t,f,1,1,0,0,0,0,0,0,0,0,0,0,261.0
3,1.0,1.0,1.0,2,5,48,4.96,2946,7.0,4.877142857142857,3.0,96,2.0,2.515140338619909,t,f,1,1,0,0,0,0,0,0,0,0,0,0,198.0
4,2.0,2.0,2.0,2,1125,44,4.7,3913,14.0,4.805714285714286,8.0,88,2.0,5.458031511674248,f,f,1,1,0,0,0,0,0,0,0,0,0,0,286.0
2,1.0,1.0,1.0,91,365,6,5.0,3812,213.0,4.975714285714285,2.0,546,3.0,0.17624461982040524,t,f,1,1,0,0,0,0,0,0,0,0,0,0,319.0
8,3.0,4.0,4.0,1,365,70,4.8,708,23.0,4.795714285714287,32.0,70,2.0,7.44384201153159,f,t,1,1,0,0,0,0,0,0,0,0,0,0,433.0
2,1.0,1.0,2.0,3,60,39,4.74,3687,16.0,4.75,2.0,117,2.0,4.656800771002211,t,f,1,1,0,0,0,0,0,0,0,0,0,0,99.0
4,1.0,1.0,2.0,2,180,70,4.9,4196,27.0,4.868571428571428,4.0,140,1.0,0.9289294383032022,f,f,1,1,0,0,0,0,0,0,0,0,0,0,192.0
2,1.5,1.0,1.0,2,365,52,4.92,648,10.0,4.912857142857143,2.0,104,2.0,3.275240517111459,t,f,1,1,0,0,0,0,0,0,0,0,0,0,122.0
4,1.0,2.0,3.0,1,365,20,5.0,1080,17.0,4.964285714285714,8.0,20,2.0,0.8373980671010205,t,t,1,1,0,0,0,0,0,0,0,0,0,0,555.0
8,2.0,3.0,4.0,1,365,90,4.89,1959,4.0,4.868571428571428,24.0,90,2.0,7.965588942697762,t,t,1,1,0,0,0,0,0,0,0,0,0,0,323.0
3,1.0,1.0,1.0,1,365,6,5.0,738,87.0,4.904285714285714,3.0,6,1.0,0.9055885313379621,t,t,1,1,0,0,0,0,0,0,0,0,0,0,339.0
5,1.0,2.0,3.0,90,180,96,5.0,3040,6.0,4.9471428571428575,10.0,8640,2.0,7.874777392396273,t,f,1,1,0,0,0,0,0,0,0,0,0,0,231.0
3,1.0,1.0,1.0,90,365,40,5.0,1102,44.0,4.918571428571428,3.0,3600,1.0,2.15044622931887,t,t,1,1,0,0,0,0,0,0,0,0,0,0,321.0
2,1.5,1.0,1.0,2,365,56,4.82,648,18.0,4.812857142857142,2.0,112,2.0,3.4477563269926192,t,f,1,1,0,0,0,0,0,0,0,0,0,0,150.0
2,1.0,1.0,1.0,1,1125,28,4.86,3109,23.0,4.932857142857143,2.0,28,2.0,3.7656380928403816,f,t,1,1,0,0,0,0,0,0,0,0,0,0,211.0
2,1.5,1.0,1.0,1,365,20,4.95,2043,12.0,4.871428571428571,2.0,20,2.0,5.359188905848448,t,t,1,1,0,0,0,0,0,0,0,0,0,0,169.0
