accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,season,distance_to_center_km,accommodates_bedrooms,min_nights_reviews,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,host_has_profile_pic_binary,host_identity_verified_binary,host_is_superhost,instant_bookable,room_Private room,room_Shared room,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,price
3,1.0,1.0,3.0,1,31,17,4.94,2881,13.0,4.871428571428572,2.0,6.684034500548945,3.0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,349.0
2,1.0,1.0,1.0,90,365,0,4.89,4466,0.0,4.892857142857143,,3.434140864647481,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,100.0
2,2.0,1.0,1.0,1,365,5,4.4,3294,25.0,4.714285714285714,1.0,6.281993200701935,2.0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0
2,2.0,1.0,2.0,1,30,33,4.42,1069,19.0,4.545714285714285,2.0,2.2828761965797475,2.0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,94.0
2,1.0,1.0,1.0,1,365,2,1.5,1788,107.0,2.642857142857143,1.0,3.9132905490279817,2.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.0
4,1.0,2.0,3.0,90,365,0,4.89,4232,0.0,4.892857142857143,,4.680342746437249,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,160.0
6,1.0,2.0,3.0,1,14,5,4.4,2479,16.0,4.371428571428572,2.0,5.573514527139662,12.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147.0
8,2.0,4.0,6.0,2,365,5,4.8,125,33.0,4.771428571428571,1.0,0.970367529698476,32.0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
6,2.0,4.0,4.0,1,365,14,4.64,1884,10.0,4.671428571428572,2.0,1.0519636621485708,24.0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,394.0
2,0.5,1.0,2.0,90,365,0,4.89,125,0.0,4.892857142857143,,6.379216668923215,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,97.0
4,1.0,2.0,2.0,3,1125,6,5.0,950,17.0,5.0,2.0,6.384212579543875,8.0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,213.0
4,2.0,2.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,,1.9038132836165995,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,449.0
6,2.0,3.0,3.0,2,90,17,4.65,134,9.0,4.782857142857144,2.0,8.059719260567086,18.0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300.0
6,1.0,2.0,3.0,90,365,32,4.81,301,12.0,4.811428571428571,2.0,1.0945713292495232,12.0,2880,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356.0
6,1.0,1.0,2.0,2,365,13,4.77,128,18.0,4.781428571428571,2.0,1.0947228915080758,6.0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,195.0
2,1.0,1.0,2.0,90,365,0,4.89,154,0.0,4.892857142857143,,2.7264953413002995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,115.0
2,1.0,1.0,1.0,90,365,1,5.0,154,60.0,4.857142857142857,1.0,2.5590304067102183,2.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,105.0
2,1.0,1.0,1.0,90,180,1,5.0,154,24.0,5.0,1.0,2.582182145628647,2.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,115.0
7,4.0,4.0,4.0,90,365,0,4.89,154,0.0,4.892857142857143,,2.7783721570685613,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,467.0
2,1.0,1.0,1.0,30,365,1,5.0,3757,47.0,5.0,1.0,1.2224282239635162,2.0,30,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,195.0
6,1.0,2.0,3.0,90,1125,12,4.75,2120,12.0,4.857142857142857,2.0,0.4588212889181513,12.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,358.0
2,1.0,1.0,1.0,90,365,0,4.89,276,0.0,4.892857142857143,,7.307302919957864,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,42.0
6,2.0,3.0,3.0,2,365,0,4.89,122,0.0,4.892857142857143,,1.0697112239270303,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350.0
2,1.0,1.0,1.0,2,365,5,5.0,1548,23.0,4.971428571428571,2.0,0.7877443609748845,2.0,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,256.0
7,3.5,4.0,3.0,3,365,17,5.0,122,23.0,4.982857142857143,2.0,9.20254441336421,28.0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,312.0
4,1.0,2.0,2.0,2,365,9,5.0,2902,5.0,4.952857142857143,2.0,5.3917287452616725,8.0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,206.0
6,4.5,5.0,7.0,90,365,0,4.89,2846,0.0,4.892857142857143,,6.456244090411097,30.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1000.0
1,1.0,1.0,1.0,90,365,0,4.89,3877,0.0,4.892857142857143,,1.244347843754589,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,179.0
4,1.0,2.0,2.0,3,365,8,4.88,3281,23.0,4.627142857142857,2.0,0.9300592861497994,8.0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,334.0
4,1.0,1.0,2.0,2,21,11,5.0,131,8.0,4.884285714285714,2.0,0.39203520524029184,4.0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300.0
15,4.5,5.0,8.0,3,365,9,5.0,2307,26.0,5.0,1.0,5.999615553366312,75.0,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,879.0
2,1.0,1.0,1.0,3,14,13,4.92,3071,16.0,4.911428571428571,2.0,3.9468871543526185,2.0,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93.0
5,1.0,2.0,3.0,2,180,22,4.45,1869,11.0,4.589999999999999,2.0,5.6152467129784895,10.0,44,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.0
2,0.0,0.0,1.0,1,365,2,3.5,913,108.0,3.7857142857142856,1.0,4.136493046615017,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0
1,1.0,0.0,1.0,1,365,0,4.89,913,0.0,4.892857142857143,,4.019106648687091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.0
6,2.0,2.0,2.0,90,180,0,4.89,2815,0.0,4.892857142857143,,0.6541914922584063,12.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,602.0
4,2.0,2.0,2.0,3,365,12,5.0,118,15.0,5.0,2.0,2.499485614620251,8.0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,431.0
2,1.0,1.0,1.0,90,365,1,5.0,637,50.0,5.0,1.0,5.550903603192647,2.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124.0
2,1.0,1.0,1.0,1,14,15,5.0,3779,8.0,4.97,2.0,4.313240241846712,2.0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0
4,2.0,2.0,3.0,1,365,22,4.91,3274,4.0,4.881428571428572,2.0,0.9240052431813307,8.0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285.0
3,1.0,1.0,2.0,1,365,1,3.0,1788,49.0,3.0,1.0,3.997585080847434,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.0
11,2.5,5.0,6.0,1,30,18,4.17,512,4.0,4.348571428571428,2.0,5.259736918171838,55.0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,553.0
6,1.0,1.0,3.0,3,365,6,5.0,117,5.0,5.0,2.0,0.264838697337654,6.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,476.0
6,1.5,2.0,3.0,2,365,10,4.9,116,29.0,4.8,1.0,4.07654654574171,12.0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,328.0
5,1.0,2.0,3.0,1,365,13,4.92,269,26.0,4.847142857142857,1.0,1.0287493170312818,10.0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,283.0
2,1.0,1.0,1.0,90,365,1,5.0,154,96.0,4.857142857142857,1.0,2.515551361913478,2.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,75.0
8,2.0,3.0,3.0,90,150,3,4.0,3467,23.0,4.238571428571428,2.0,0.9360087211517164,24.0,270,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,336.0
2,1.0,1.0,1.0,90,365,0,4.89,2530,0.0,4.892857142857143,,7.404186164771649,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.0
4,1.0,2.0,2.0,2,365,11,5.0,2320,5.0,4.987142857142857,2.0,3.7932158729379633,8.0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226.0
1,1.0,1.0,1.0,90,365,0,4.89,154,0.0,4.892857142857143,,2.7258994268321244,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,73.0
1,1.0,1.0,1.0,90,365,1,5.0,154,108.0,5.0,1.0,2.525210163702589,1.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,60.0
8,2.0,3.0,3.0,1,150,2,3.0,272,20.0,3.5,2.0,0.9360087211517164,24.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270.0
6,2.0,3.0,5.0,2,365,10,4.9,3227,21.0,4.828571428571429,2.0,1.0519636621485708,18.0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211.0
4,1.5,2.0,2.0,4,1125,13,4.77,2736,4.0,4.692857142857143,2.0,0.8263215939512456,8.0,52,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,228.0
4,1.0,1.0,2.0,1,100,5,5.0,114,36.0,4.971428571428571,1.0,5.783739533445858,4.0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0
3,1.0,1.0,2.0,90,180,0,4.89,1823,0.0,4.892857142857143,,0.44408823103358175,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0
2,2.0,1.0,1.0,90,365,1,3.0,2281,27.0,2.857142857142857,1.0,7.618381739747221,2.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,85.0
2,2.0,1.0,1.0,1,30,25,4.24,1069,4.0,4.445714285714286,2.0,2.2190578040616074,2.0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,124.0
2,1.0,1.0,1.0,1,365,4,3.0,1788,40.0,3.6785714285714284,1.0,3.95703218393335,2.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76.0
4,2.0,2.0,2.0,90,365,0,4.89,3910,0.0,4.892857142857143,,0.7241341980332501,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,224.0
5,2.0,3.0,3.0,1,28,13,5.0,1994,4.0,4.934285714285715,2.0,6.698267916877512,15.0,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170.0
3,0.0,1.0,2.0,1,365,0,4.89,1788,0.0,4.892857142857143,,3.7891330611174276,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76.0
4,1.5,2.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,,1.8524035420655114,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.0
2,1.0,1.0,1.0,1,365,4,3.75,1788,41.0,4.214285714285714,1.0,3.882821255965377,2.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.0
2,1.0,1.0,1.0,1,365,0,4.89,913,0.0,4.892857142857143,,4.115733678101684,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.0
2,1.0,0.0,1.0,1,365,3,3.33,913,61.0,3.3799999999999994,1.0,3.9448721428903983,0.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,69.0
2,3.0,4.0,9.0,3,29,2,5.0,2592,22.0,5.0,2.0,7.615984754024164,8.0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,104.0
10,4.0,5.0,5.0,2,120,8,4.88,1637,4.0,4.752857142857144,2.0,8.148842298057758,50.0,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,594.0
2,1.0,1.0,1.0,1,7,30,4.97,2466,4.0,4.967142857142856,2.0,6.01473698134273,2.0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,93.0
4,2.0,2.0,2.0,90,365,7,4.57,1952,17.0,4.692857142857143,2.0,6.238116337421128,8.0,630,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320.0
2,1.0,1.0,2.0,90,365,0,4.89,2530,0.0,4.892857142857143,,6.393982101466732,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,46.0
4,1.0,2.0,2.0,3,365,3,5.0,108,6.0,4.952857142857143,2.0,9.021715384322876,8.0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,153.0
2,1.0,,1.0,90,365,1,1.0,2387,59.0,1.5714285714285714,1.0,0.5953225865191414,,90,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.0
2,1.0,0.0,1.0,1,365,6,4.5,913,37.0,4.642857142857143,1.0,3.9807370842387155,0.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0
2,1.0,0.0,1.0,1,14,19,5.0,124,4.0,4.938571428571429,2.0,7.930577981906548,0.0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,151.0
2,1.0,1.0,2.0,1,365,10,4.6,1269,5.0,4.7,2.0,3.2471872420928656,2.0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,225.0
4,1.0,1.0,2.0,1,365,17,5.0,107,12.0,4.965714285714285,2.0,0.9491751222573991,4.0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,242.0
4,1.0,1.0,2.0,1,30,13,4.85,106,9.0,4.857142857142857,2.0,0.8012413769923904,4.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238.0
2,1.0,1.0,1.0,3,1125,11,5.0,2194,9.0,4.961428571428572,2.0,6.165465416404185,2.0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,122.0
3,1.0,2.0,2.0,1,365,8,4.63,3189,9.0,4.859999999999999,2.0,4.132334014532864,6.0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216.0
4,1.0,1.0,2.0,2,90,3,5.0,106,3.0,5.0,2.0,0.9281681386916661,4.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,299.0
2,0.0,0.0,1.0,1,365,2,4.0,313,24.0,4.142857142857143,1.0,3.9054640297560295,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,68.0
2,1.0,0.0,1.0,1,365,1,5.0,313,37.0,3.7142857142857144,1.0,3.992900340321232,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0
3,1.0,1.0,2.0,2,30,10,5.0,5691,7.0,4.971428571428571,2.0,3.481452487170738,3.0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,132.0
8,3.0,4.0,4.0,1,60,9,4.89,3077,9.0,4.905714285714287,2.0,0.794331071408593,32.0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,993.0
4,2.0,2.0,2.0,2,365,14,4.86,105,18.0,4.868571428571428,2.0,4.867025310994782,8.0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,214.0
4,1.0,1.0,2.0,90,180,0,4.89,154,0.0,4.892857142857143,,2.63818697494789,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,120.0
1,1.0,3.0,1.0,90,365,0,4.89,154,0.0,4.892857142857143,,2.7338363598965176,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,72.0
2,1.0,1.0,1.0,90,365,1,4.0,154,115.0,4.571428571428571,1.0,2.522906534530212,2.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,85.0
4,1.0,1.0,2.0,90,365,2,4.0,154,49.0,3.7857142857142856,1.0,2.532736105487948,4.0,180,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,110.0
1,1.0,1.0,1.0,90,180,0,4.89,154,0.0,4.892857142857143,,2.6956453639265856,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,55.0
2,1.0,1.0,1.0,90,365,0,4.89,154,0.0,4.892857142857143,,2.7274943611894042,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,102.0
2,1.0,1.0,1.0,1,365,0,4.89,474,0.0,4.892857142857143,,1.0180768850383939,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,227.0
2,1.0,1.0,1.0,1,3,48,4.83,3309,4.0,4.8999999999999995,2.0,4.693618690803923,2.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93.0
2,2.0,1.0,1.0,90,365,0,4.89,2933,0.0,4.892857142857143,,3.0810263322929177,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.0
3,1.0,2.0,2.0,90,365,1,2.0,1953,69.0,3.4285714285714284,1.0,7.526919268592226,6.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,286.0
2,1.0,1.0,1.0,90,365,0,4.89,3595,0.0,4.892857142857143,,7.181689838619512,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,30.0
2,1.0,1.0,1.0,1,1125,4,5.0,104,27.0,4.892857142857143,1.0,0.3257871919011634,2.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,141.0
